basisofrecord,country,stateprovince,seq,institutioncode,collectioncode,catalognumber,scientificname,yearcollected,monthcollected,daycollected,collector,collectornumber,fieldnumber,county,locality,longitude,latitude,notes
PreservedSpecimen,Brasil,Rio Grande do Sul,984,UEFS,HUEFS,104946,Notocactus vilanovensis,2005,11,25,"Machado, M.",620,,São Sepé,"ca. 13 km ao norte de Vila Nova do Sul em estrada de terra, afloramentos de rochas ígneas em meio a pasto, próximo a uma torre de telecomunicações.",-53.823611,-30.831667,
PreservedSpecimen,Brasil,Bahia,985,UEFS,HUEFS,20079,Arrojadoa bahiensis,1995,7,10,"Queiroz, L.P.de",4384,,Abaíra,"9 km N de Catolés, caminho de Ribeirão de Baixo a Piatã.Encosta. Subida da Serra do Atalho.",-41.833333,-13.833333,"Cacto epilítico, com cladódio elíptico, de 15 a 40 cm de altura; cladódio verde. Flores com pericarpelo rosa-choque e tépalas brancas. Secção longitudinal: 1/4."
PreservedSpecimen,Brasil,Bahia,986,UEFS,HUEFS,20115,Melocactus paucispinus,1995,7,10,"Queiroz, L.P.de",4420,,Abaíra,"9 km N de Catolés, caminho de Ribeirão de Baixo a Piatã.Serra do Atalho: descida para os gerais entre Serra do Atalho e a Serra da Tromba.",-41.833333,-13.833333,"Cacto globoso crescendo com 1/3 do cladódio enterrado na areia, cladódio achatado, 10 cm de alt. X 20 cm. diâm.; 9-10 costelas; cefálio com pêlos brancos e cerdas róseas. Cladódio 1/4. Fruto róseo."
PreservedSpecimen,Brasil,Baha,987,UEFS,HUEFS,240216,Opuntia,1997,7,29,Equipe Projeto Abelhas.,3,,Barra,Distrito de Ibiraba.,-42.821389,-10.819722,
PreservedSpecimen,Brasil,Bahia,988,UEFS,HUEFS,214758,Opuntia,2014,10,14,"Santana, B.F.",270,,Maragojipe,Quintal de morador da comunidade Salamina Putumuju e trilha dos vilarejos.,-38.919444,-12.928333,palma-do-diabo Sumo da folha para doenças de pele.
PreservedSpecimen,Brasil,Bahia,989,UEFS,HUEFS,226079,Opuntia,2017,1,24,"Fantinati, M.R.",188,,Morro do Chapéu,Ca. 25 Km ? W da cidade na BA 052.,-41.341944,-11.339722,"Cacto de porte arbustivo com cladódios achatados, 0,5-1,0 m altura. Botão floral vermelho. Frutos verdes."
PreservedSpecimen,Brasil,Bahia,990,UEFS,HUEFS,226080,Opuntia,2017,1,24,"Fantinati, M.R.",189,,Morro do Chapéu,Ca. 25 Km ? W da cidade na BA 052.,-41.341944,-11.339722,"Cacto de porte arbustivo com cladódios achatados, 50-70 cm altura. Espinhos longos, alvos."
PreservedSpecimen,Brasil,Bahia,991,UEFS,HUEFS,247724,Opuntia brasiliensis,2017,10,10,"Gonçalves, M.S.",199,,Vitória da Conquista,"Serra do Periperi, entorno dos condomínios.",-40.799722,-14.784167,
PreservedSpecimen,Brasil,Bahia,992,UEFS,HUEFS,120678,Opuntia ficus-indica,2006,9,9,"Rocha, D.",209,,Morro do Chapéu,Parque Estadual de Morro do Chapéu: Fazenda Jabuticaba.,-41.2325,-11.221389,Material tratado com álcool comercial puro.
PreservedSpecimen,Brasil,Bahia,993,UEFS,HUEFS,56875,Pereskia bahiensis,2001,11,26,"Nunes, T.S.",616,,São Gabriel,Ca. de 11 km para Gameleira.,-41.827778,-11.820833,"Arbusto 4m de altura. Folhas verde-claro, suculenta. Brácteas verdes, cálice verde, corola rosa com base alva, filetes alvos, anteras amarelas, estigma alvo. Espinho escuro."
PreservedSpecimen,Brasil,Bahia,994,UEFS,HUEFS,157252,Pereskia bahiensis,2009,10,25,"Melo, E.",6900,,Lapão,"Morro Pelado, próximo ? Torre.",-41.8225,-11.822778,"Árvore 2-3,5 m alt. Folhas semi-crassas, concolores. Flores rosadas."
PreservedSpecimen,Brasil,Rio Grande do Sul,995,UEFS,HUEFS,104966,Parodia concinna,2005,11,29,"Machado, M.",640,,Canguçu,"BR-392 de Canguçu em direção a Santana da Boa Vista, após ca. 2.7 km da entrada de Canguçu (ca. 400 m após o entroncamento da BR-392 com a estrada para São Lourenço), afloramentos de granito ? direita da estrada.",-52.700833,-31.706389,
PreservedSpecimen,Brasil,Rio Grande do Sul,996,UEFS,HUEFS,135127,Parodia concinna,2006,10,21,"Machado, M.",831,,São Lourenço,"district of São Judas Tadeu do Sítio. 5Km north of entrance to São Lourenço do Sul on the BR 116, take a turn to the left on unpaved road. After 4Km turn to the left junction. After 2.5Km is the location, within farm ""Fazenda Nossa Senhora Aparecida"".",-52.056111,-31.05,
PreservedSpecimen,Brasil,Rio Grande do Sul,997,UEFS,HUEFS,135132,Parodia concinna,2006,10,22,"Machado, M.",836,,,"From the entrance of Capão do Leão at the BR 293 drive west on the road BR 293 for 27Km, then turn right on unpaved road to Passo do Santana, after 8Km turn left in fork. After 5Km turn left on fork towards Vila Freire, after 2Km is Vila Freire, 1Km furt",-52.629167,-31.63,
PreservedSpecimen,Brasil,Rio Grande do Sul,998,UEFS,HUEFS,104948,Parodia crassigibba,2005,11,26,"Machado, M.",622,,Caçapava do Sul,"16.6 km na rodovia RS-357 de Caçapava do Sul em direção a Lavras do Sul, contados a partir do início do asfalto. Dobra-se ? direita em estrada de terra para Santa Bárbara, após 15.3 km afloramento rochoso do lado esquerdo da estrada.",-53.646944,-30.634722,
PreservedSpecimen,Brasil,Rio Grande do Sul,999,UEFS,HUEFS,105012,Parodia fusca,2005,12,5,"Machado, M.",686,,Santana do Livramento,"BR-293 de Santana do Livramento em direção a Quaraí, ca. 3.6 km da entrada oeste de Santana do Livramento (8.3 km da entrada leste de Santana do Livramento), dobra-se ? direita (norte) em estrada para Cerros Verdes, após 17.5 km afloramento rochoso ao la",-55.528611,-30.528333,
PreservedSpecimen,Brasil,Rio Grande do Sul,1000,UEFS,HUEFS,135199,Parodia fusca,2006,11,20,"Machado, M.",924,,,"Manoel Viana. 26.8km north of Manoel Viana on unpaved road RS 176 to São Borja, starting from junction with road BR 377 to São Francisco de Assis.",-55.426111,-29.417222,
PreservedSpecimen,Brasil,Rio Grande do Sul,1001,UEFS,HUEFS,135167,Parodia glaucina,2006,11,14,"Machado, M.",892,,Quaraí,21Km east of Quaraí on the road BR 293 towards Santana do Livramento.,-56.248333,-30.236111,
PreservedSpecimen,Brasil,Rio Grande do Sul,1002,UEFS,HUEFS,135171,Parodia glaucina,2006,11,15,"Machado, M.",897,,Santana do Livramento,"Starting from the westernmost entrance to Santana do Livramento, drive west along the BR 293 for 3.5K, then take a right turn into the unpaved road to Cerros Verdes. After 34 Km take right at fork. After 2Km is the location.",-55.565278,-30.552222,
PreservedSpecimen,Brasil,Rio Grande do Sul,1003,UEFS,HUEFS,135172,Parodia glaucina,2006,11,15,"Machado, M.",898,,Santana do Livramento,"Starting from the westernmost entrance to Santana do Livramento, drive west along the BR 293 for 3.5K, then take a right turn into the unpaved road to Cerros Verdes. After 34 Km take right at fork. After 2Km is the location.",-55.642222,-30.640556,
PreservedSpecimen,Brasil,Rio Grande do Sul,1004,UEFS,HUEFS,135173,Parodia glaucina,2006,11,15,"Machado, M.",899,,Santana do Livramento,"Starting from the westernmost entrance to Santana do Livramento, drive west along the BR 293 for 3.5K, then take a right turn into the unpaved road to Cerros Verdes. After 34 Km take right at fork. After 2Km is the location.",-55.656389,-30.663056,
PreservedSpecimen,Brasil,Rio Grande do Sul,1005,UEFS,HUEFS,135189,Parodia glaucina,2006,11,22,"Machado, M.",936,,,"Road from Toropi to Jari, after 13.4km is the location.",-54.239444,-29.246667,
PreservedSpecimen,Brasil,Rio Grande do Sul,1006,UEFS,HUEFS,135190,Parodia glaucina,2006,11,22,"Machado, M.",935,,,"Road from Toropi to Jari, after 13.4km is the location.",-54.184444,-29.199167,
PreservedSpecimen,Brasil,Rio Grande do Sul,1007,UEFS,HUEFS,135193,Parodia glaucina,2006,11,21,"Machado, M.",931,,,"Nova Esperança do Sul. 21.4km southeast of the easternmost entrance to Santiago on the BR 287, take a right turn in the road to Nova Esperança. After 5.9km take left a fork, on unpaved road towards the gruta Nossa Senhora de Fárima. After 2.1km take left",-54.763889,-29.759444,
PreservedSpecimen,Brasil,Rio Grande do Sul,1008,UEFS,HUEFS,135198,Parodia glaucina,2006,11,20,"Machado, M.",925,,,"Manoel Viana. 26.8km north of Manoel Viana on unpaved road RS 176 to São Borja, starting from junction with road BR 377 to São Francisco de Assis.",-55.473333,-29.468056,
PreservedSpecimen,Brasil,Rio Grande do Sul,1009,UEFS,HUEFS,135200,Parodia glaucina,2006,11,19,"Machado, M.",923,,,"Manoel Viana. 26.8km north of Manoel Viana on unpaved road RS 176 to São Borja, starting from junction with road BR 377 to São Francisco de Assis.",-55.426111,-29.417222,
PreservedSpecimen,Brasil,Rio Grande do Sul,1010,UEFS,HUEFS,135203,Parodia glaucina,2006,11,19,"Machado, M.",915,,Alegrete,"Starting from the westernmost entrance to Alegrete, drive west along the BR 290 for 7Km to the location.",-55.641389,-29.635,
PreservedSpecimen,Brasil,Rio Grande do Sul,1011,UEFS,HUEFS,135204,Parodia glaucina,2006,11,18,"Machado, M.",914,,Alegrete,"Starting from the westernmost entrance to Alegrete, drive west along the BR 290 for 7Km to the location.",-55.656667,-29.665278,
PreservedSpecimen,Brasil,Rio Grande do Sul,1012,UEFS,HUEFS,135208,Parodia glaucina,2006,11,18,"Machado, M.",904,,Alegrete,"Starting from the westernmost entrance to Alegrete, drive west along the BR 290 for 7Km to the location.",-55.876111,-29.8675,
PreservedSpecimen,Brasil,Rio Grande do Sul,1013,UEFS,HUEFS,135209,Parodia glaucina,2006,11,18,"Machado, M.",902,,Alegrete,"Starting from the westernmost entrance to Alegrete, drive west along the BR 290 for 7Km to the location.",-55.876111,-29.8675,
PreservedSpecimen,Brasil,Rio Grande do Sul,1014,UEFS,HUEFS,104844,Parodia langsdorfii,2005,11,5,"Machado, M.",517,,Caçapava do Sul,"16.6 km na rodovia RS-357 de Caçapava do Sul em direção a Lavras do Sul, contados a partir do início do asfalto. Dobra-se ? direita em estrada de terra para Santa Bárbara, após 15.3 km afloramento rochoso do lado esquerdo da estrada.",-53.646944,-30.634722,
PreservedSpecimen,Brasil,Rio Grande do Sul,1015,UEFS,HUEFS,104996,Parodia langsdorfii,2005,12,2,"Machado, M.",670,,São Gabriel,"7 km a oeste de Bagé na BR-293, dobra-se ? direita em estrada de terra (RS-473). Após 71.5 km na RS-473 (ca. 4.4 km após passar por junção com estrada para Lavras do Sul, ou ca. 8.2 km após passar por junção com estrada para Ibaré), afloramentos de rocha",-54.1775,-30.176111,
PreservedSpecimen,Brasil,Rio Grande do Sul,1016,UEFS,HUEFS,135152,Parodia langsdorfii,2006,10,27,"Machado, M.",864,,,Encruzilhada do Sul on road RS 471 take a turn to right on unvaped road towards Pinheiros. After 3.4Km take left at fork. After 3.4Km take right at fork. After 12.4 take left at forrk. After 10Km take left at fork. After 1.9Km take left at fork. After 6.,-52.71,-30.7,
PreservedSpecimen,Brasil,Rio Grande do Sul,1017,UEFS,HUEFS,135205,Parodia glaucina,2006,11,18,"Machado, M.",911,,Alegrete,"Starting from the westernmost entrance to Alegrete, drive west along the BR 290 for 7Km to the location.",-56.011111,-29.009722,
PreservedSpecimen,Brasil,Rio Grande do Sul,1018,UEFS,HUEFS,104870,Parodia linkii,2005,11,9,"Machado, M.",543,,São Gabriel,"7 km a oeste de Bagé na BR-293, dobra-se ? direita em estrada de terra (RS-473). Após 72.5 km na RS-473 (ca. 5.4 km após passar por junção com estrada para Lavras do Sul, ou ca. 9.2 km após passar por junção com estrada para Ibaré), afloramentos de rocha",-54.133611,-30.14,
PreservedSpecimen,Brasil,Rio Grande do Sul,1019,UEFS,HUEFS,104934,Parodia linkii,2005,11,23,"Machado, M.",608,,Cambará do Sul,"RS-453, ca. 7.4 km a leste do entroncamento da RS-453 com a RS-020, afloramentos de granito ao sul da estrada.",-50.235556,-29.248611,
PreservedSpecimen,Brasil,Rio Grande do Sul,1020,UEFS,HUEFS,104999,Parodia linkii,2005,12,3,"Machado, M.",673,,São Gabriel,"pega-se a RS-630 na entrada de São Gabriel em direção a Santa Brígida, após 27.4 km há uma bifurcação, dobra-se ? esquerda. Após mais 1.1 km há outra bifurcação, dobra-se ? direita. Após mais 6.5 km afloramentos de granito ao oeste da estrada.",-54.410556,-30.400278,
PreservedSpecimen,Brasil,Rio Grande do Sul,1021,UEFS,HUEFS,105053,Parodia linkii,2005,12,10,"Machado, M.",727,,Caxias do Sul,"de Criúva pega-se estrada de terra para Mulada, após 2.6 km há uma bifurcação - dobra-se ? esquerda, após mais 2.5 km chega-se a um camping, dirija-se até a margem do rio e siga uma trilha ? esquerda que margeia o rio seguindo na mesma direção da corrent",-50.941389,-28.934722,
PreservedSpecimen,Brasil,Rio Grande do Sul,1022,UEFS,HUEFS,104983,Parodia mammulosa,2005,11,30,"Machado, M.",657,,Candiota,"cerca de 46.5 km na leste do entroncamento da BR-153 com a BR-293, na BR-293 (cerca de 33.2 km após a entrada de Hulha Negra). Ponte sobre o Arroio Candiotinha. Afloramentos de granito ao norte da estrada, próximo ao rio.",-53.568611,-31.5825,
PreservedSpecimen,Brasil,Rio Grande do Sul,1023,UEFS,HUEFS,104876,Parodia linkii,2005,11,10,"Machado, M.",549,,Dom Pedrito,ca. 23 km ao norte de Dom Pedrito na RS-630 em direção a São Gabriel.,-54.521944,-30.524167,
PreservedSpecimen,Brasil,Rio Grande do Sul,1024,UEFS,HUEFS,105017,Parodia mammulosa,2005,12,5,"Machado, M.",691,,Santana do Livramento,"BR-293 de Santana do Livramento em direção a Quaraí, ca. 3.6 km da entrada oeste de Santana do Livramento (8.3 km da entrada leste de Santana do Livramento), dobra-se ? direita (norte) em estrada para Cerros Verdes, após 27.5 km afloramentos rochosos ao",-55.551667,-30.565,
PreservedSpecimen,Brasil,Rio Grande do Sul,1025,UEFS,HUEFS,135170,Parodia mammulosa,2006,11,15,"Machado, M.",896,,Santana do Livramento,"Starting from the westernmost entrance to Santana do Livramento, drive west along the BR 293 for 3.5K, then take a right turn into the unpaved road to Cerros Verdes. After 34 Km take right at fork. After 2Km is the location.",-55.565278,-30.552222,
PreservedSpecimen,Brasil,Rio Grande do Sul,1026,UEFS,HUEFS,105018,Parodia mueller-melchersii,2005,12,5,"Machado, M.",692,,Santana do Livramento,"BR-293 de Santana do Livramento em direção a Quaraí, ca. 3.6 km da entrada oeste de Santana do Livramento (8.3 km da entrada leste de Santana do Livramento), dobra-se ? direita (norte) em estrada para Cerros Verdes, após 27.5 km afloramentos rochosos ao",-55.552778,-30.563889,
PreservedSpecimen,Brasil,Rio Grande do Sul,1027,UEFS,HUEFS,135168,Parodia mueller-melchersii,2006,11,15,"Machado, M.",893,,Santana do Livramento,"Starting from the westernmost entrance to Santana do Livramento, drive west along the BR 293 for 3.5K, then take a right turn into the unpaved road to Cerros Verdes. After 34 Km take right at fork. After 2Km is the location.",-55.565278,-30.552222,
PreservedSpecimen,Brasil,Rio Grande do Sul,1028,UEFS,HUEFS,135195,Parodia muricata,2006,11,21,"Machado, M.",929,,,"Nova Esperança do Sul. 21.4km southeast of the easternmost entrance to Santiago on the BR 287, take a right turn in the road to Nova Esperança. After 5.9km take left a fork, on unpaved road towards the gruta Nossa Senhora de Fárima. After 2.1km take left",-54.763889,-29.759444,
PreservedSpecimen,Brasil,Rio Grande do Sul,1029,UEFS,HUEFS,104978,Parodia nothominuscula,2005,11,29,"Machado, M.",652,,Pinheiro Machado,"BR-293, 13.6 km a leste da entrada de Pinheiro Machado em direção a Bagé (km 121 da BR-293), dobrar ? direita em estrada de terra para Torrinhas, após 28.4 km chega-se em Torrinhas, seguir na estrada, após 28.7 km há uma bifurcação, dobrar ? esquerda, af",-53.386389,-31.383333,
PreservedSpecimen,Brasil,Rio Grande do Sul,1030,UEFS,HUEFS,104836,Parodia ottonis,2005,11,5,"Machado, M.",509,,Caçapava do Sul,"4.4 km contados a partir do início do asfalto na rodovia RS-357 de Caçapava do Sul em direção a Lavras do Sul, vira-se ? direita em estrada de terra em direção ? Pedra do Segredo. Após 5 km é a entrada para a Pedra do Segredo #?# seguir em diante. Depois d",-53.610556,-30.610833,
PreservedSpecimen,Brasil,Rio Grande do Sul,1031,UEFS,HUEFS,104839,Parodia ottonis,2005,11,5,"Machado, M.",512,,Caçapava do Sul,"4.4 km contados a partir do início do asfalto na rodovia RS-357 de Caçapava do Sul em direção a Lavras do Sul, vira-se ? direita em estrada de terra em direção ? Pedra do Segredo. Após 5 km é a entrada para a Pedra do Segredo #?# seguir em diante. Após cer",-53.575278,-30.579444,
PreservedSpecimen,Brasil,Rio Grande do Sul,1032,UEFS,HUEFS,104841,Parodia ottonis,2005,11,5,"Machado, M.",514,,Caçapava do Sul,"16.6 km na rodovia RS-357 de Caçapava do Sul em direção a Lavras do Sul, contados a partir do início do asfalto. Dobra-se ? direita em estrada de terra para Santa Bárbara, após 15.3 km afloramento rochoso do lado esquerdo da estrada.",-53.646944,-30.634722,
PreservedSpecimen,Brasil,Rio Grande do Sul,1033,UEFS,HUEFS,104853,Parodia ottonis,2005,11,7,"Machado, M.",526,,Candiota,"cerca de 46.5 km a leste do entroncamento da BR-153 com a BR-293, na BR-293 (cerca de 33.2 km após a entrada de Hulha Negra). Ponte sobre o Arroio Candiotinha. Morro com solo cascalhoso e afloramentos de granito, ao norte da estrada.",-53.568611,-31.580278,
PreservedSpecimen,Brasil,Rio Grande do Sul,1034,UEFS,HUEFS,104894,Parodia ottonis,2005,11,14,"Machado, M.",567,,Alegrete,"ca. 7 km a sudooeste de Manoel Viana na RS-377, dobra-se ? esquerda em estrada de terra para Cerro do Tigre, após ca. 12 km existem dois morros em forma de meseta com topos planos e escarpas rochosas, o da esquerda tem uma ponte natural de pedra. Afloram",-55.391111,-29.383889,
PreservedSpecimen,Brasil,Rio Grande do Sul,1035,UEFS,HUEFS,104866,Parodia ottonis,2005,11,9,"Machado, M.",539,,São Gabriel,"7 km a oeste de Bagé na BR-293, dobra-se ? direita em estrada de terra (RS-473). Após 71.5 km na RS-473 (ca. 4.4 km após passar por junção com estrada para Lavras do Sul, ou ca. 8.2 km após passar por junção com estrada para Ibaré), afloramentos de rocha",-54.1775,-30.175556,
PreservedSpecimen,Brasil,Rio Grande do Sul,1036,UEFS,HUEFS,104869,Parodia ottonis,2005,11,9,"Machado, M.",542,,São Gabriel,"7 km a oeste de Bagé na BR-293, dobra-se ? direita em estrada de terra (RS-473). Após 72.5 km na RS-473 (ca. 5.4 km após passar por junção com estrada para Lavras do Sul, ou ca. 9.2 km após passar por junção com estrada para Ibaré), afloramentos de rocha",-54.131667,-30.122778,
PreservedSpecimen,Brasil,Rio Grande do Sul,1037,UEFS,HUEFS,104895,Parodia ottonis,2005,11,14,"Machado, M.",568,,São Francisco de Assis,"ca. 11.5 km a nordeste de Manoel Viana na RS-377, dobra-se ? esquerda (norte) em estrada de terra para São Francisco de Assis, após 8.2 km afloramentos de arenito ? direita da estrada.",-55.3075,-29.303889,
PreservedSpecimen,Brasil,Rio Grande do Sul,1038,UEFS,HUEFS,104903,Parodia ottonis,2005,11,15,"Machado, M.",577,,Unistalda,"ca. 4 km de Unistalda em direção a Santiago na BR-287, afloramentos de rochas ígneas ? esquerda da estrada.",-55.105833,-29.115556,
PreservedSpecimen,Brasil,Rio Grande do Sul,1039,UEFS,HUEFS,104957,Parodia ottonis,2005,11,27,"Machado, M.",631,,Caçapava do Sul,"estrada a oeste de Minas do Camaquã em direção ao entroncamento com a BR-153, após 8.2 km há uma bifurcação, dobra-se a direita, após mais 4.1 km afloramentos de arenito ? esquerda (sul) da estrada.",-53.47,-30.469444,
PreservedSpecimen,Brasil,Rio Grande do Sul,1040,UEFS,HUEFS,104979,Parodia ottonis,2005,11,29,"Machado, M.",653,,Pinheiro Machado,"BR-293, 13.6 km a leste da entrada de Pinheiro Machado em direção a Bagé (km 121 da BR-293), dobrar ? direita em estrada de terra para Torrinhas, após 28.4 km chega-se em Torrinhas, seguir na estrada, após 28.7 km há uma bifurcação, dobrar ? esquerda, af",-53.386389,-31.383333,
